time,month_yr,location,cases,disease,lat,lon
1972.083333,Jan-72,ALABAMA,59,chickenpox,32.361538,-86.279118
1972.166667,Feb-72,ALABAMA,53,chickenpox,32.361538,-86.279118
1972.25,Mar-72,ALABAMA,93,chickenpox,32.361538,-86.279118
1972.333333,Apr-72,ALABAMA,111,chickenpox,32.361538,-86.279118
1972.416667,May-72,ALABAMA,67,chickenpox,32.361538,-86.279118
1972.5,Jun-72,ALABAMA,26,chickenpox,32.361538,-86.279118
1972.583333,Jul-72,ALABAMA,21,chickenpox,32.361538,-86.279118
1972.666667,Aug-72,ALABAMA,3,chickenpox,32.361538,-86.279118
1972.75,Sep-72,ALABAMA,5,chickenpox,32.361538,-86.279118
1972.833333,Oct-72,ALABAMA,5,chickenpox,32.361538,-86.279118
1972.916667,Nov-72,ALABAMA,25,chickenpox,32.361538,-86.279118
1973,Dec-72,ALABAMA,39,chickenpox,32.361538,-86.279118
1973.083333,Jan-73,ALABAMA,46,chickenpox,32.361538,-86.279118
1973.166667,Feb-73,ALABAMA,167,chickenpox,32.361538,-86.279118
1973.25,Mar-73,ALABAMA,153,chickenpox,32.361538,-86.279118
1973.333333,Apr-73,ALABAMA,268,chickenpox,32.361538,-86.279118
1973.416667,May-73,ALABAMA,140,chickenpox,32.361538,-86.279118
1973.5,Jun-73,ALABAMA,97,chickenpox,32.361538,-86.279118
1973.583333,Jul-73,ALABAMA,28,chickenpox,32.361538,-86.279118
1973.666667,Aug-73,ALABAMA,6,chickenpox,32.361538,-86.279118
1973.75,Sep-73,ALABAMA,1,chickenpox,32.361538,-86.279118
1973.833333,Oct-73,ALABAMA,12,chickenpox,32.361538,-86.279118
1973.916667,Nov-73,ALABAMA,6,chickenpox,32.361538,-86.279118
1974,Dec-73,ALABAMA,40,chickenpox,32.361538,-86.279118
1974.083333,Jan-74,ALABAMA,54,chickenpox,32.361538,-86.279118
1974.166667,Feb-74,ALABAMA,80,chickenpox,32.361538,-86.279118
1974.25,Mar-74,ALABAMA,87,chickenpox,32.361538,-86.279118
1974.333333,Apr-74,ALABAMA,31,chickenpox,32.361538,-86.279118
1974.416667,May-74,ALABAMA,65,chickenpox,32.361538,-86.279118
1974.5,Jun-74,ALABAMA,63,chickenpox,32.361538,-86.279118
1974.583333,Jul-74,ALABAMA,10,chickenpox,32.361538,-86.279118
1974.666667,Aug-74,ALABAMA,4,chickenpox,32.361538,-86.279118
1974.75,Sep-74,ALABAMA,4,chickenpox,32.361538,-86.279118
1974.833333,Oct-74,ALABAMA,9,chickenpox,32.361538,-86.279118
1974.916667,Nov-74,ALABAMA,21,chickenpox,32.361538,-86.279118
1975,Dec-74,ALABAMA,97,chickenpox,32.361538,-86.279118
1975.083333,Jan-75,ALABAMA,88,chickenpox,32.361538,-86.279118
1975.166667,Feb-75,ALABAMA,163,chickenpox,32.361538,-86.279118
1975.25,Mar-75,ALABAMA,187,chickenpox,32.361538,-86.279118
1975.333333,Apr-75,ALABAMA,147,chickenpox,32.361538,-86.279118
1975.416667,May-75,ALABAMA,246,chickenpox,32.361538,-86.279118
1975.5,Jun-75,ALABAMA,74,chickenpox,32.361538,-86.279118
1975.583333,Jul-75,ALABAMA,8,chickenpox,32.361538,-86.279118
1975.666667,Aug-75,ALABAMA,4,chickenpox,32.361538,-86.279118
1975.75,Sep-75,ALABAMA,6,chickenpox,32.361538,-86.279118
1975.833333,Oct-75,ALABAMA,9,chickenpox,32.361538,-86.279118
1975.916667,Nov-75,ALABAMA,11,chickenpox,32.361538,-86.279118
1976,Dec-75,ALABAMA,26,chickenpox,32.361538,-86.279118
1976.083333,Jan-76,ALABAMA,72,chickenpox,32.361538,-86.279118
1976.166667,Feb-76,ALABAMA,35,chickenpox,32.361538,-86.279118
1976.25,Mar-76,ALABAMA,82,chickenpox,32.361538,-86.279118
1976.333333,Apr-76,ALABAMA,80,chickenpox,32.361538,-86.279118
1976.416667,May-76,ALABAMA,54,chickenpox,32.361538,-86.279118
1976.5,Jun-76,ALABAMA,64,chickenpox,32.361538,-86.279118
1976.583333,Jul-76,ALABAMA,12,chickenpox,32.361538,-86.279118
1976.666667,Aug-76,ALABAMA,1,chickenpox,32.361538,-86.279118
1976.75,Sep-76,ALABAMA,3,chickenpox,32.361538,-86.279118
1976.833333,Oct-76,ALABAMA,27,chickenpox,32.361538,-86.279118
1976.916667,Nov-76,ALABAMA,83,chickenpox,32.361538,-86.279118
1977,Dec-76,ALABAMA,243,chickenpox,32.361538,-86.279118
1977.083333,Jan-77,ALABAMA,68,chickenpox,32.361538,-86.279118
1977.166667,Feb-77,ALABAMA,315,chickenpox,32.361538,-86.279118
1977.25,Mar-77,ALABAMA,225,chickenpox,32.361538,-86.279118
1977.333333,Apr-77,ALABAMA,123,chickenpox,32.361538,-86.279118
1977.416667,May-77,ALABAMA,94,chickenpox,32.361538,-86.279118
1977.5,Jun-77,ALABAMA,30,chickenpox,32.361538,-86.279118
1977.583333,Jul-77,ALABAMA,9,chickenpox,32.361538,-86.279118
1977.666667,Aug-77,ALABAMA,1,chickenpox,32.361538,-86.279118
1977.75,Sep-77,ALABAMA,2,chickenpox,32.361538,-86.279118
1977.833333,Oct-77,ALABAMA,6,chickenpox,32.361538,-86.279118
1977.916667,Nov-77,ALABAMA,27,chickenpox,32.361538,-86.279118
1978,Dec-77,ALABAMA,40,chickenpox,32.361538,-86.279118
1978.083333,Jan-78,ALABAMA,74,chickenpox,32.361538,-86.279118
1978.166667,Feb-78,ALABAMA,98,chickenpox,32.361538,-86.279118
1978.25,Mar-78,ALABAMA,204,chickenpox,32.361538,-86.279118
1978.333333,Apr-78,ALABAMA,198,chickenpox,32.361538,-86.279118
1978.416667,May-78,ALABAMA,137,chickenpox,32.361538,-86.279118
1978.5,Jun-78,ALABAMA,67,chickenpox,32.361538,-86.279118
1978.583333,Jul-78,ALABAMA,11,chickenpox,32.361538,-86.279118
1978.666667,Aug-78,ALABAMA,3,chickenpox,32.361538,-86.279118
1978.75,Sep-78,ALABAMA,3,chickenpox,32.361538,-86.279118
1978.833333,Oct-78,ALABAMA,8,chickenpox,32.361538,-86.279118
1978.916667,Nov-78,ALABAMA,13,chickenpox,32.361538,-86.279118
1979,Dec-78,ALABAMA,20,chickenpox,32.361538,-86.279118
1979.083333,Jan-79,ALABAMA,83,chickenpox,32.361538,-86.279118
1979.166667,Feb-79,ALABAMA,62,chickenpox,32.361538,-86.279118
1979.25,Mar-79,ALABAMA,97,chickenpox,32.361538,-86.279118
1979.333333,Apr-79,ALABAMA,107,chickenpox,32.361538,-86.279118
1979.416667,May-79,ALABAMA,112,chickenpox,32.361538,-86.279118
1979.5,Jun-79,ALABAMA,22,chickenpox,32.361538,-86.279118
1979.583333,Jul-79,ALABAMA,4,chickenpox,32.361538,-86.279118
1979.666667,Aug-79,ALABAMA,4,chickenpox,32.361538,-86.279118
1979.75,Sep-79,ALABAMA,2,chickenpox,32.361538,-86.279118
1979.833333,Oct-79,ALABAMA,5,chickenpox,32.361538,-86.279118
1979.916667,Nov-79,ALABAMA,7,chickenpox,32.361538,-86.279118
1980,Dec-79,ALABAMA,6,chickenpox,32.361538,-86.279118
1980.083333,Jan-80,ALABAMA,7,chickenpox,32.361538,-86.279118
1980.166667,Feb-80,ALABAMA,92,chickenpox,32.361538,-86.279118
1980.25,Mar-80,ALABAMA,124,chickenpox,32.361538,-86.279118
1980.333333,Apr-80,ALABAMA,86,chickenpox,32.361538,-86.279118
1980.416667,May-80,ALABAMA,134,chickenpox,32.361538,-86.279118
1980.5,Jun-80,ALABAMA,168,chickenpox,32.361538,-86.279118
1980.583333,Jul-80,ALABAMA,19,chickenpox,32.361538,-86.279118
1980.666667,Aug-80,ALABAMA,2,chickenpox,32.361538,-86.279118
1980.75,Sep-80,ALABAMA,5,chickenpox,32.361538,-86.279118
1980.833333,Oct-80,ALABAMA,0,chickenpox,32.361538,-86.279118
1980.916667,Nov-80,ALABAMA,43,chickenpox,32.361538,-86.279118
1981,Dec-80,ALABAMA,7,chickenpox,32.361538,-86.279118
1981.083333,Jan-81,ALABAMA,202,chickenpox,32.361538,-86.279118
1981.166667,Feb-81,ALABAMA,158,chickenpox,32.361538,-86.279118
1981.25,Mar-81,ALABAMA,370,chickenpox,32.361538,-86.279118
1981.333333,Apr-81,ALABAMA,300,chickenpox,32.361538,-86.279118
1981.416667,May-81,ALABAMA,172,chickenpox,32.361538,-86.279118
1981.5,Jun-81,ALABAMA,43,chickenpox,32.361538,-86.279118
1981.583333,Jul-81,ALABAMA,9,chickenpox,32.361538,-86.279118
1981.666667,Aug-81,ALABAMA,8,chickenpox,32.361538,-86.279118
1981.75,Sep-81,ALABAMA,5,chickenpox,32.361538,-86.279118
1981.833333,Oct-81,ALABAMA,0,chickenpox,32.361538,-86.279118
1981.916667,Nov-81,ALABAMA,6,chickenpox,32.361538,-86.279118
1982,Dec-81,ALABAMA,11,chickenpox,32.361538,-86.279118
1982.083333,Jan-82,ALABAMA,1,chickenpox,32.361538,-86.279118
1982.166667,Feb-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.25,Mar-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.333333,Apr-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.416667,May-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.5,Jun-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.583333,Jul-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.666667,Aug-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.75,Sep-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.833333,Oct-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1982.916667,Nov-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1983,Dec-82,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.083333,Jan-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.166667,Feb-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.25,Mar-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.333333,Apr-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.416667,May-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.5,Jun-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.583333,Jul-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.666667,Aug-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.75,Sep-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.833333,Oct-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1983.916667,Nov-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1984,Dec-83,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.083333,Jan-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.166667,Feb-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.25,Mar-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.333333,Apr-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.416667,May-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.5,Jun-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.583333,Jul-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.666667,Aug-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.75,Sep-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.833333,Oct-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1984.916667,Nov-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1985,Dec-84,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.083333,Jan-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.166667,Feb-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.25,Mar-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.333333,Apr-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.416667,May-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.5,Jun-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.583333,Jul-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.666667,Aug-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.75,Sep-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.833333,Oct-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1985.916667,Nov-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1986,Dec-85,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.083333,Jan-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.166667,Feb-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.25,Mar-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.333333,Apr-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.416667,May-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.5,Jun-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.583333,Jul-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.666667,Aug-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.75,Sep-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.833333,Oct-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1986.916667,Nov-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1987,Dec-86,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.083333,Jan-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.166667,Feb-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.25,Mar-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.333333,Apr-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.416667,May-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.5,Jun-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.583333,Jul-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.666667,Aug-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.75,Sep-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.833333,Oct-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1987.916667,Nov-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1988,Dec-87,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.083333,Jan-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.166667,Feb-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.25,Mar-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.333333,Apr-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.416667,May-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.5,Jun-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.583333,Jul-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.666667,Aug-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.75,Sep-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.833333,Oct-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1988.916667,Nov-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1989,Dec-88,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.083333,Jan-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.166667,Feb-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.25,Mar-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.333333,Apr-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.416667,May-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.5,Jun-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.583333,Jul-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.666667,Aug-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.75,Sep-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.833333,Oct-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1989.916667,Nov-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1990,Dec-89,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.083333,Jan-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.166667,Feb-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.25,Mar-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.333333,Apr-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.416667,May-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.5,Jun-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.583333,Jul-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.666667,Aug-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.75,Sep-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.833333,Oct-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1990.916667,Nov-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1991,Dec-90,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.083333,Jan-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.166667,Feb-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.25,Mar-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.333333,Apr-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.416667,May-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.5,Jun-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.583333,Jul-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.666667,Aug-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.75,Sep-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.833333,Oct-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1991.916667,Nov-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1992,Dec-91,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.083333,Jan-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.166667,Feb-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.25,Mar-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.333333,Apr-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.416667,May-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.5,Jun-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.583333,Jul-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.666667,Aug-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.75,Sep-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.833333,Oct-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1992.916667,Nov-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1993,Dec-92,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.083333,Jan-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.166667,Feb-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.25,Mar-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.333333,Apr-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.416667,May-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.5,Jun-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.583333,Jul-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.666667,Aug-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.75,Sep-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.833333,Oct-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1993.916667,Nov-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1994,Dec-93,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.083333,Jan-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.166667,Feb-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.25,Mar-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.333333,Apr-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.416667,May-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.5,Jun-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.583333,Jul-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.666667,Aug-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.75,Sep-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.833333,Oct-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1994.916667,Nov-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1995,Dec-94,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.083333,Jan-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.166667,Feb-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.25,Mar-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.333333,Apr-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.416667,May-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.5,Jun-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.583333,Jul-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.666667,Aug-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.75,Sep-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.833333,Oct-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1995.916667,Nov-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1996,Dec-95,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.083333,Jan-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.166667,Feb-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.25,Mar-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.333333,Apr-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.416667,May-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.5,Jun-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.583333,Jul-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.666667,Aug-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.75,Sep-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.833333,Oct-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1996.916667,Nov-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1997,Dec-96,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.083333,Jan-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.166667,Feb-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.25,Mar-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.333333,Apr-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.416667,May-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.5,Jun-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.583333,Jul-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.666667,Aug-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.75,Sep-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.833333,Oct-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1997.916667,Nov-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1998,Dec-97,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.083333,Jan-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.166667,Feb-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.25,Mar-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.333333,Apr-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.416667,May-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.5,Jun-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.583333,Jul-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.666667,Aug-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.75,Sep-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.833333,Oct-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1998.916667,Nov-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1999,Dec-98,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.083333,Jan-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.166667,Feb-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.25,Mar-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.333333,Apr-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.416667,May-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.5,Jun-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.583333,Jul-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.666667,Aug-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.75,Sep-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.833333,Oct-99,ALABAMA,0,chickenpox,32.361538,-86.279118
1999.916667,Nov-99,ALABAMA,0,chickenpox,32.361538,-86.279118
2000,Dec-99,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.083333,Jan-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.166667,Feb-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.25,Mar-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.333333,Apr-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.416667,May-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.5,Jun-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.583333,Jul-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.666667,Aug-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.75,Sep-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.833333,Oct-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2000.916667,Nov-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2001,Dec-00,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.083333,1-Jan,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.166667,1-Feb,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.25,1-Mar,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.333333,1-Apr,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.416667,1-May,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.5,1-Jun,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.583333,1-Jul,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.666667,1-Aug,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.75,1-Sep,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.833333,1-Oct,ALABAMA,0,chickenpox,32.361538,-86.279118
2001.916667,1-Nov,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.083333,2-Jan,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.166667,2-Feb,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.25,2-Mar,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.333333,2-Apr,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.416667,2-May,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.5,2-Jun,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.583333,2-Jul,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.666667,2-Aug,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.75,2-Sep,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.833333,2-Oct,ALABAMA,0,chickenpox,32.361538,-86.279118
2002.916667,2-Nov,ALABAMA,0,chickenpox,32.361538,-86.279118
2002,2-Dec,ALABAMA,0,chickenpox,32.361538,-86.279118
2003.083333,3-Jan,ALABAMA,0,chickenpox,32.361538,-86.279118
2003.166667,3-Feb,ALABAMA,0,chickenpox,32.361538,-86.279118
2003.25,3-Mar,ALABAMA,0,chickenpox,32.361538,-86.279118
